,name,cost,time,sequence,veh_list
0,MT_HECVRP_C50_RC6_V5_0.json,3.2517219,0.6627438068389893,"[47 41 45 48 32  0 44 26 18 27 38  0 13 28 54 23 34 35  0 17 22 37 46 51
 21  6  9  8 33 14 52 30 29 50 55  0  7 53 39 19 36  3  0 42 40 15 11 16
 25  0  3  0 56  0  0 12 43 31 10 24  0 20  0  0 49  0]","[0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 3 4 3 2 4 4 3 4 3 4 3 3 4 0 0 0 2 2 2 2 0 1
 1 1 2 1 4 4 2 2 0 0 1 0 3 2 2 0 1 0 4 4 4 3 3 4 1 1 3 0 0]"
1,MT_HECVRP_C50_RC6_V5_1.json,3.2811158,0.3893895149230957,"[23 25 33 32  0 29 56  0  8 22 38 44 47 19 16  0 51 55 12 37 49  0 21 30
 36 43 14 11 10  0 53 42  9 28 13 31  0 46 15 24 48 54 26  7 41  0 18 45
 27 50 34 20 35  0 40  0  5  0 52  0  0 17  0 39  0]","[0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 1 2 2 2 2 2 2 3 4 3 3 3 3 3 3 4 4 4 4 4 4 4
 2 2 1 0 0 3 1 0 2 3 1 4 1 4 0 3 1 0 4 0 0 2 3 2 2 2 1 1]"
2,MT_HECVRP_C50_RC6_V5_2.json,3.011132,0.40117716789245605,"[25 36 18 26  0 42 53 47 16 21 55 13  5 19 22 20 40  0 38 33  0 31 34 30
 48 11 54 24 56 51  4  0 29 35  9 28 43 39 10  3  0 27 46 12 17 32 45  7
 50 15  8  3  0 52 41  6  0  0 49 23  0 14  0 37  0 44  0]","[0 0 0 0 0 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 3 3 4 3 3 3 3 3 3 3 3 4 4 4 4 4
 4 4 4 4 0 2 2 0 0 2 1 0 1 1 0 0 2 1 2 2 1 3 3 3 4 4 1 1 4 4]"
3,MT_HECVRP_C50_RC6_V5_3.json,3.2960546,0.4018588066101074,"[43 44 16 48 50  0 51 38 28 42 29  0 49 17 21 23 41 20 22  0 33 18 39 46
 54 55 10  0 32 31  2  0 25 26 52 15 35  8 13  7 37 34 12 24 19 11 14  0
  0  0 30  9 53  0 27 45 40 47  0  0 56  0  0 36  0]","[0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 3 4 2 2 4 3 4 3 4 3 4 3 4 4 4 4 2 1 2 0 0
 1 2 0 3 3 0 3 0 1 3 0 1 2 4 4 4 3 4 1 2 2 2 1 0 0 4 2 2]"
4,MT_HECVRP_C50_RC6_V5_4.json,2.9961295,0.3853721618652344,"[20 22 43 45  0 29 46 41 19 23  0  7 51 48 38 15 25  0 10 49 26 39 17 16
 44 30 37 14 56 42 47 18 36 12  4 53 31 13 21  5  0  0 35 27 55 11 34 32
  9 40  0 50 28  0 24 52  0  0  8  0 54  0 33  0]","[0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 3 4 3 3 3 3 3 3 3 3 4 4 4 4 4 4 3 3 0
 0 2 4 4 3 2 1 1 0 1 2 1 4 0 4 3 1 3 4 3 2 4 4 1 1 3 3]"
5,MT_HECVRP_C50_RC6_V5_5.json,2.8990295,0.3764302730560303,"[12 16 53  0 39 51 48 14 46 54 47 44 24 38 45  0 34  0 30 37 20 17 36 18
 42 22 49 13 35  6  0  0 40 23  8 56 28 52  3  0  7 19 50 11 25 21  9 41
 26  0 31 27 55 43  0 32 15 10 33  0  0 29  0]","[0 0 0 0 1 2 1 2 1 1 1 2 2 2 2 1 2 2 3 3 4 4 3 3 4 3 3 3 3 3 3 4 0 0 0 0 0
 0 0 0 1 1 1 2 2 4 4 2 4 1 2 4 2 2 2 3 4 3 4 4 3 2 2]"
6,MT_HECVRP_C50_RC6_V5_6.json,3.2155735,0.386913537979126,"[51 38 25 54  0 28 48 27 21  0 52 37 56 39 29  0 15 33 11 46 40 31 20  2
 16 44 47 43 41 34 22 26 30  0  0 45 13 17 49 42  7  3  0 53 24 32 35 50
 12 14 23  8  9 36 19  0  0 18  0 55  0  0 10  0]","[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 2 2 4 2 3 4 4
 4 4 4 4 4 4 1 1 3 3 3 1 3 0 0 4 4 4 1 3 4 4 2 2 0 2 2]"
7,MT_HECVRP_C50_RC6_V5_7.json,2.976691,0.3719799518585205,"[55 18  7 28  0 19 47 44 21 41 32 22  0 15 39 51 48  0 11 25 27 16 42 46
 50 26  0 53 34 24 33 56 43 17  2  0 54 31 10  0 30 29 37 23 52 13 38 36
  9 14 45 40 35  0  8 12  0 49  0 20  0  0]","[0 0 0 0 0 1 1 2 2 1 1 2 1 2 2 2 2 2 3 3 3 3 4 3 3 3 3 4 4 4 4 0 0 0 4 4 0
 0 0 0 1 1 1 3 3 3 3 2 2 1 2 3 2 1 2 4 3 4 2 0 0 4]"
8,MT_HECVRP_C50_RC6_V5_8.json,3.0239253,0.38071489334106445,"[56 45 37 41  0 51 23 22 53 19 26 10 35 16 27  0  0 28 47  8 36 24  0 46
 33 20 25 38 49 12  0 40  9 21 13 14 39 29 30 48 32 55  2  0 50 44 52  4
  0 54 18 15 31 17  7 42 11  0 43  0 34  0]","[0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4
 4 4 1 1 1 4 4 1 1 1 1 1 2 2 2 3 3 2 3 2 2 0 0 3 3]"
9,MT_HECVRP_C50_RC6_V5_9.json,2.8980236,0.3889780044555664,"[20 29 14 43 11  0 47 21 30 18  0 28 42 25 15 55 48  0 41 49 31 10 50 19
 12 39  2 17  7 45  0 38 44 52  2 13  9 53 27 16 23  0  0 26 33 40 51 24
  0 32  8 22 54 35 34 37  0  0  0 46  0 36  0 56  0]","[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 4 2 3 3 3 3 4 4
 4 4 4 4 4 3 1 1 4 4 1 1 2 2 3 3 4 3 4 3 4 2 1 1 4 4 3 3]"
