,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V3_0.json,5.8202333,0.4049656391143799,"[16 11 15  7 20  0 18  5 13  0 10 19  8 12 21  9  0 23 17  6 22  4 14  0
  0  0  0]",[1 1 1 1 1 1 0 0 0 0 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1]
1,MT_HECVRP_C20_RC3_V3_1.json,5.3786926,0.2450270652770996,"[11 15 20 17  7  0 23  4 12 10  0 16 21  8  5 19  0 13 18 22  6  9  0 14
  0  0  0]",[2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0]
2,MT_HECVRP_C20_RC3_V3_2.json,5.9719725,0.252535343170166,"[21 19 23 11  4 22  0  7  9 15 12  0  5 20 17  6  8  0 14 13 16 18 10  0
  0  0  0  0]",[2 2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1]
3,MT_HECVRP_C20_RC3_V3_3.json,6.4668956,0.26634788513183594,"[ 8 21  4  9  0 23 15 17 18  0 12 16 22 11  7  0 14 20  6  0 10 19  5 13
  0  0  0  0]",[0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2]
4,MT_HECVRP_C20_RC3_V3_4.json,5.945513,0.2419266700744629,"[17  8 20 15 18  0  4 19 23 14  0 13 22  7 16  9  5  2 12 21 10 11  6  0
  0  0  0]",[1 1 1 1 1 1 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1]
5,MT_HECVRP_C20_RC3_V3_5.json,6.5442805,0.25248122215270996,"[ 8 15 21 17  0 18  6 13 12  0 14  4 22 23 11  9  0 10 16 19 20  0  5  7
  0  0  0  0]",[0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0 0 1]
6,MT_HECVRP_C20_RC3_V3_6.json,5.8924007,0.26000499725341797,"[ 6 17  8 20  9  7 19  0 14 18 23 21 11  2 22  4 12 16 13  0  5 10 15  0
  0  0  0  0]",[1 1 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0]
7,MT_HECVRP_C20_RC3_V3_7.json,5.6796265,0.24551177024841309,"[11 14 19 13 17 22  9  0  6  5 10 18  4  0  8 20 21 15 23  0 16 12  7  2
  0  0  0]",[2 2 2 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
8,MT_HECVRP_C20_RC3_V3_8.json,5.417089,0.246934175491333,"[ 5 15 18 11 21  0  8 19  9 23 10  0 16  7  6 12 13 17  0 22  4 14 20  0
  0  0  0]",[2 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0]
9,MT_HECVRP_C20_RC3_V3_9.json,5.472331,0.25420308113098145,"[11 21 12 14  0 19 20 13 17  0 18 22 23 10  9 15  6  0  7  8  4 16  0  5
  0  0  0  0]",[0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 1 1 1 0 0 2 1 2]
