,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V3_0.json,5.8202333,1.8449716567993164,"[16 11 15  7 20  0 18  5 13  0 10 19  8 12 21  9  0 23 17  6 22  4 14  0
  0  0  0  0]",[1 1 1 1 1 1 0 0 0 0 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
1,MT_HECVRP_C20_RC3_V3_1.json,5.3786926,1.5341355800628662,"[11 15 20 17  7  0 23  4 12 10  0 16 21  8  5 19  0 13 18 22  6  9  0 14
  0  0  0]",[2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0]
2,MT_HECVRP_C20_RC3_V3_2.json,5.8739367,1.6502537727355957,"[21 19 20  5  0 22 23 11  4  9  0  7 15 12  0 17  6  8 10  0 14 13 16 18
  0  0  0  0  0]",[2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3,MT_HECVRP_C20_RC3_V3_3.json,6.2750616,1.5982036590576172,"[ 8  9 21  4 20  0 12 23 15 17 18  0 16 22 11  7  0 14  6 13  5 19  3 10
  0  0  0  0]",[2 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1]
4,MT_HECVRP_C20_RC3_V3_4.json,5.945513,1.5950031280517578,"[17  8 20 15 18  0  4 19 23 14  0 13 22  7 16  9  5  2 12 21 10 11  6  0
  0  0  0  0]",[1 1 1 1 1 1 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1]
5,MT_HECVRP_C20_RC3_V3_5.json,6.4592905,1.5995457172393799,"[ 8 15 21  6 18 12  0 17  0 14  4 22 23 11  9  0 10 13 16 19  0 20  5  7
  2  0  0  0]",[0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0 0 0 1]
6,MT_HECVRP_C20_RC3_V3_6.json,5.856565,1.616943359375,"[19  6 17  8 20  9  7  0 14 18 23 21 11  2 22  4 12 16 13  0  5 10 15  0
  0  0  0  0]",[1 1 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0]
7,MT_HECVRP_C20_RC3_V3_7.json,5.6796265,1.5445208549499512,"[11 14 19 13 17 22  9  0  6  5 10 18  4  0  8 20 21 15 23  0 16 12  7  2
  0  0  0]",[2 2 2 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
8,MT_HECVRP_C20_RC3_V3_8.json,5.417089,1.5580699443817139,"[ 5 15 18 11 21  0  8 19  9 23 10  0 16  7  6 12 13 17  0 22  4 14 20  0
  0  0  0]",[2 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0]
9,MT_HECVRP_C20_RC3_V3_9.json,5.410377,1.5900490283966064,"[11 21 12 14  0 19 20 13 17  0 18 23 22 10  9 15  0  7  8  4 16  5  0  6
  0  0  0  0]",[0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
