,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V3_0.json,6.34195,0.399860143661499,"[16 15 11  7  0 20 18  5 13  0 10 19  8 12 21  9  0 17  6 22  4 23  0 14
  0]",[0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0]
1,MT_HECVRP_C20_RC3_V3_1.json,5.8267937,0.140167236328125,"[11 15 20 17  0  7  0 23  4 12 10 18  0 16 21  8  5 19  0 13 22  6  9 14
  0]",[0 0 0 0 0 1 1 2 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0]
2,MT_HECVRP_C20_RC3_V3_2.json,7.3623924,0.14423370361328125,"[21 19 23 11 22  0  5 20  6  8 10  0  9  4  7 15  0 12 16 13 14  0 17 18
  0]",[0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
3,MT_HECVRP_C20_RC3_V3_3.json,6.7016115,0.14567303657531738,"[ 8  4 21  9  0 17 23 15 16 18  0 14 20  6  0 12 22 11  7  0 10 19  5 13
  0]",[0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 0 0 0 0 0 1 1 1 1 1]
4,MT_HECVRP_C20_RC3_V3_4.json,7.0473623,0.1448826789855957,"[17  8 20 15  0 18 19  0  4 23 14 12 21  0 13  7 22 16  9  5  2  6 10 11
  0  0]",[0 0 0 0 0 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 0]
5,MT_HECVRP_C20_RC3_V3_5.json,6.598589,0.1415407657623291,"[ 8 15 21 17  0 18  6 13 12  0 14  4 23 22 11  0 10 16 19 20  0  5  7  9
  0]",[0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0]
6,MT_HECVRP_C20_RC3_V3_6.json,6.6529484,0.142653226852417,"[18  6 17  8  0 19 20  9  7 22  0 14 23 21 11  0 13  4 12 16  0  5 10 15
  0]",[0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 0 0 0 0]
7,MT_HECVRP_C20_RC3_V3_7.json,6.0695896,0.14073753356933594,"[11 14 19 13 17  0 22  6  5 10 18  0  8 20 21 15 23  7  9  0  4 16 12  2
  0]",[0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 1 1 1]
8,MT_HECVRP_C20_RC3_V3_8.json,5.672288,0.14653539657592773,"[ 5 15 18 11  8  0 21  0 12 16  7  6 13  0 10  9 19 23  0 22  4 14 20  0
 17  0]",[0 0 0 0 0 0 1 1 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0 0 0 0]
9,MT_HECVRP_C20_RC3_V3_9.json,5.531738,0.14494633674621582,"[11 21 12  0 19 20 13 17  0 14 22 23 10  9 15 18  0  7  8  4 16  0  6  5
  0]",[0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
