,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V5_0.json,1.4336687,2.7903969287872314,"[13  5 18 20  7 11 15 16 17  6 22  4 10 19  8 12 21 14  9 23  0  0  0  0
  0  0  0  0  0  0]",[0 0 0 2 2 2 2 2 1 1 1 1 3 3 3 3 4 4 4 4 2 1 0 4 3 4 3 4 4 4]
1,MT_HECVRP_C20_RC3_V5_1.json,1.4407098,2.617859125137329,"[13 18 10  4 12 23  0  7 17 20 11 15  0  0  9 22  6  0 16 21  8  5  0 19
  0 14  0  0  0  0  0]",[3 3 3 3 1 1 1 2 2 2 2 2 2 3 4 4 4 4 0 0 0 0 0 1 1 3 3 3 3 3 3]
2,MT_HECVRP_C20_RC3_V5_2.json,1.4197208,2.5286688804626465,"[12 15 22  9 11  4 23  0 21 19 20 17  6  8 13 16 18 10  0  5  0  7  0 14
  0  0  0  0  0  0]",[3 3 2 2 2 2 2 2 4 4 4 1 1 1 0 0 0 0 1 4 0 3 3 3 3 4 3 3 3 3]
3,MT_HECVRP_C20_RC3_V5_3.json,1.4636387,2.5331897735595703,"[ 7 11 22 16 12 17 15 23  9  8 21  4 20 14  6 13 10 19  5  0  0  0  0  0
 18  0  0  0  0  0]",[0 0 0 0 4 4 4 4 4 1 1 1 1 2 2 2 3 3 3 3 2 1 0 4 3 3 3 3 3 3]
4,MT_HECVRP_C20_RC3_V5_4.json,1.5698115,2.5416104793548584,"[ 4 14 23 19 18 15 20  8 17 21 10 11 13  7 22 16  9  5  6  0  0  0  0  0
 12  0  0  0  0  0]",[1 1 1 1 4 4 4 4 4 0 0 0 3 3 3 2 2 2 0 3 1 2 0 4 2 2 4 4 4 4]
5,MT_HECVRP_C20_RC3_V5_5.json,1.5416896,2.954773187637329,"[10 16 19 20 12 13  6 18 21 15  8  5  7 14  4 22 23 11  0  0 17  0  0  9
  0  0  0  0  0  0  0]",[4 4 4 4 3 3 3 3 2 2 2 0 0 1 1 1 1 1 0 1 3 4 2 3 3 3 3 3 3 3 3]
6,MT_HECVRP_C20_RC3_V5_6.json,1.4774209,2.749439001083374,"[16 12  4 22 13  7  9 20  8 17  6 18 14  5 10 15 23 21 11  0  0  0  0  0
 19  0  0  0  0  0]",[2 2 2 2 4 4 4 4 4 3 3 3 3 1 1 1 0 0 0 0 4 2 1 3 0 0 4 4 4 4]
7,MT_HECVRP_C20_RC3_V5_7.json,1.485571,2.8098573684692383,"[ 4 10 18  5  6 17 13 19 14 22 16 12  0  0 11  8 20 21 15 23  7  0  0  9
  0  0  0  0  0  0]",[2 2 2 2 4 4 1 1 1 4 0 0 0 2 1 3 3 3 3 3 3 4 3 4 1 4 4 4 4 4]
8,MT_HECVRP_C20_RC3_V5_8.json,1.4451741,2.4579062461853027,"[10 23 19  9  8 11 18 15  5  0  0 22  4 14 20  0 16 12 13  7  6  0  0 21
 17  0  0  0]",[4 4 4 4 0 0 0 0 0 0 4 1 1 1 1 1 3 3 2 2 2 2 3 1 3 3 1 0]
9,MT_HECVRP_C20_RC3_V5_9.json,1.2983328,2.6884500980377197,"[18 23 22 10  9 12 21 11 19 20 13 17 15  8  4 16  5  0  7  0  0  0  6  0
 14  0  0  0  0  0]",[2 2 2 2 2 1 1 1 3 3 3 3 0 0 0 4 4 3 0 2 1 4 0 0 4 4 4 4 4 4]
