,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V5_0.json,1.4374083,0.51320481300354,"[13  5 18 20  7 11 16 15 19 17  6 22  4 10  8 21 23 12  0  0 14  9  0  0
  0  0  0  0  0]",[0 0 0 4 4 4 4 2 2 1 1 1 1 3 3 3 1 2 4 0 3 3 2 1 3 4 4 4 4]
1,MT_HECVRP_C20_RC3_V5_1.json,1.4407098,0.2457432746887207,"[13 18 10  4 12 23  0  7 17 20 11 15  0  0  9 22  6  0 16 21  8  5  0 19
  0 14  0  0  0  0]",[3 3 3 3 1 1 1 2 2 2 2 2 2 3 4 4 4 4 0 0 0 0 0 1 1 3 3 3 3 3]
2,MT_HECVRP_C20_RC3_V5_2.json,1.4206629,0.23642969131469727,"[12 15 22  9  4 11 23  7 20 21 19  5 17  6  8 13 16 18 10  0  0  0 14  0
  0  0  0  0  0]",[3 3 2 2 2 2 2 2 4 4 4 4 1 1 1 0 0 0 0 1 0 3 3 3 4 2 3 3 3]
3,MT_HECVRP_C20_RC3_V5_3.json,1.4636387,0.23598837852478027,"[ 7 11 22 16 12 17 15 23  9  8 21  4 20 14  6 13 10 19  5  0  0  0  0  0
 18  0  0  0  0]",[0 0 0 0 3 3 3 3 3 1 1 1 1 2 2 2 4 4 4 4 3 2 1 0 4 4 4 3 3]
4,MT_HECVRP_C20_RC3_V5_4.json,1.5698115,0.23487019538879395,"[ 4 14 23 19 18 15 20  8 17 21 10 11 13  7 22 16  9  5  6  0  0  0  0  0
 12  0  0  0  0]",[1 1 1 1 4 4 4 4 4 0 0 0 3 3 3 2 2 2 0 3 1 2 0 4 2 2 4 4 4]
5,MT_HECVRP_C20_RC3_V5_5.json,1.579146,0.24373841285705566,"[20 19 16 13 10  6 18 12 21  8 15 17 14  4 23 22  5  7  0 11  9  2  0  0
  0  0  0  0  0  0]",[1 1 1 1 2 2 2 2 2 4 4 4 3 3 3 3 0 0 2 0 3 0 1 4 3 0 4 4 4 4]
6,MT_HECVRP_C20_RC3_V5_6.json,1.4774209,0.23785805702209473,"[16 12  4 22 13  7  9 20  8 17  6 18 14  5 10 15 21 23 11  0  0  0  0  0
 19  0  0  0  0]",[0 0 0 0 4 4 4 4 4 3 3 3 3 1 1 1 2 2 2 2 4 0 1 3 0 0 4 4 4]
7,MT_HECVRP_C20_RC3_V5_7.json,1.485571,0.2439134120941162,"[ 4 18 10  5  6 17 13 19 14 22  0 16 12  0 11  8 20 21 15 23  7  0  0  9
  0  0  0  0  0  0]",[2 2 2 2 4 4 1 1 1 4 2 0 0 0 1 3 3 3 3 3 3 4 3 4 1 4 4 4 4 4]
8,MT_HECVRP_C20_RC3_V5_8.json,1.4494965,0.22742319107055664,"[10 23 19  9  8 11 18 15  5  0 22  4 14 20  0 16  7  6 13 12  0  0  0 17
  0 21  0  0]",[2 2 2 2 2 1 1 1 1 1 3 3 3 3 3 0 0 0 0 4 4 0 2 4 4 4 4 4]
9,MT_HECVRP_C20_RC3_V5_9.json,1.2983328,0.23624467849731445,"[18 23 22 10  9 12 21 11 19 20 13 17 15  8  4 16  5  0  7  0  0  0  6  0
 14  0  0  0  0]",[2 2 2 2 2 1 1 1 3 3 3 3 0 0 0 4 4 3 0 2 1 4 0 0 4 4 4 4 4]
