,name,cost,time,sequence,veh_list
0,MT_HECVRP_C50_RC6_V3_0.json,12.0940485,0.7872958183288574,"[44 38 18 26 27 28 54 13 23 24  0  0 34 35 17 22 37  4  9 46 51 21 14 33
 52  0 12  0 30 29 50  8 10  0 43 56 55 42 19 40 31  0 25 15 11 16 39  7
 36 49  0 32 53 45 41 47 48 20  0  0  0  0  0  0  0  0  0]","[2 0 1 1 1 1 2 0 0 0 0 1 2 2 2 2 2 2 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]"
1,MT_HECVRP_C50_RC6_V3_1.json,12.695482,0.4913303852081299,"[56  8 44 47 19 22 16 38 51 55  0 12 37 49 21 48  2  0 36 43 14 30 11 10
 39  0 28 53 42  9  0 13 31  0 24 26  7 18 50 35  0 40 45 34 27  0 20 41
 54 15 46 23  4 52 25 33 32 29 17  0  0  0  0  0  0  0  0]","[0 2 1 1 1 1 0 0 2 0 0 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 1 2 2 2 2 2 2 1]"
2,MT_HECVRP_C50_RC6_V3_2.json,12.542309,0.4823148250579834,"[53 42 16 47 21 55 13 22 38 19 20 33  0 25 40 31 34 48 11 54 24 37 30  0
  0 56 29 51 14 35 28  9 43 39 27 32 45  3  0  0 10 46 12 17  0 41 50 15
  7  8 52 44  0 49 18 36 26 23  0  0  0  0  0  0  0  0]","[1 2 0 2 2 0 2 2 2 2 1 2 2 0 1 2 2 2 2 2 2 1 2 2 1 1 1 1 2 1 2 1 2 1 2 2 2
 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1]"
3,MT_HECVRP_C50_RC6_V3_3.json,11.106358,0.47518181800842285,"[51 29 42 38 28 17 21  0 49 41 20 23 22 56 36 33 18 39 46  0 54  0 55 13
 10 32  0 31 25 26 52 15 35  8 11  0  7 12 24 19 14 53  0  9 34 48 37 30
 47  0 50 16 44 43 27 45  0 40  0  0  0  0  0  0  0]","[2 1 0 0 0 0 0 0 1 2 2 1 2 2 2 1 1 1 1 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]"
4,MT_HECVRP_C50_RC6_V3_4.json,11.713089,0.48674941062927246,"[43 45 29 46 41 19 23 51 48 38  7 25 15  0 33  0 10 26 39 17 44 16 49 53
  0 56 30 37 42 14 54  0 12 32  0 47 18 36 55 34  5  0  9 11 35 21 13 27
  0 50 40 31 22 20 24 28  0 52  8  0  0  0  0  0  0  0]","[0 1 2 1 1 1 2 2 2 2 2 2 2 2 0 1 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 0 0 0 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
5,MT_HECVRP_C50_RC6_V3_5.json,12.237648,0.5006418228149414,"[39 48 51 14 46 54 47 44 45  0 34 24 38 30 37 20  0 18 17 36 42  0 22 49
 13 35  7 19 50  9  0 29 27 26 21 15  0  0 41 25 31 55 43  0 10 11 52  8
 28 56 40  0 32 23 16 53 12  0 33  0  0  0  0  0  0  0  0]","[2 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 2 0 0 0 0 0 0]"
6,MT_HECVRP_C50_RC6_V3_6.json,12.661171,0.4940309524536133,"[28 21 27 52 39 29 37 56 33 11 46 40 16 44 55  0 15 20 31 43 41 34 26  3
  0 47 22 30  7  8  0 45 13 17 49 42 23 14  4  0 36 12 50 32 35 24 54  0
  9 53 25 38 48  0 19 51 18 10  0  0  0  0  0  0  0  0  0]","[1 0 0 0 1 2 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 2 2 2 2 2 2]"
7,MT_HECVRP_C50_RC6_V3_7.json,12.861685,0.4859597682952881,"[44 21 47 41 15 32 22 39 48  0 51 11 25 27 16 46 50 42 26  0  2  0 53 34
 24 33 23 52 13 38  2  0  8 40 49 36  9 45 35  0 14 10 29 31 17 54 37 30
  1 12 43  0 56  0  7 28 19 18 55 20  0  0  0  0  0  0]","[2 0 0 1 1 2 1 1 1 1 2 2 1 1 1 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 0 1 1
 1 1 1 2 2 2 2 2 2 2 2 2 1 1 2 1 1 2 2 2 2 2 2 2 0 1 2 2 1]"
8,MT_HECVRP_C50_RC6_V3_8.json,12.592075,0.4923524856567383,"[19 41 10 23 22 53 28  0 26 35 16 47  8 36  0 24 46  0 27 33 25 20 38  0
 49  9 21 13 40 12  0 43 54 14 39 29 18  0 30 15  7 11 52 17 31  4  0 42
 44 55 50 32  4  0 34 48 56 37 45 51  0  0  0  0  0  0  0]","[2 1 0 0 0 0 0 0 1 1 1 2 2 2 1 2 2 2 1 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
9,MT_HECVRP_C50_RC6_V3_9.json,12.099132,0.49636197090148926,"[47 18 21 30 25 42 15 28 55 41  0 48 49 31 17 10 50  2 12 19 38 39  8  0
 46  0  7 44 52 45 13  9 53  0 36 32 23 27 16  0 24 11 26 43 14 29 54  0
 56  0 35 33 51  0 37 40 20 22 34  0  0  0  0  0  0  0  0]","[2 0 1 0 0 1 0 2 0 1 0 2 2 2 2 2 2 2 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 1 2 2
 2 2 2 2 2 2 2 2 2 2 2 1 1 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2]"
