,name,cost,time,sequence,veh_list
0,MT_HECVRP_C10_RC3_V3_0.json,4.5063457,0.34842348098754883,[ 9  4  6 13  1  0  5  0  7 11 10  8  3  0 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1,MT_HECVRP_C10_RC3_V3_1.json,4.541575,0.08463644981384277,[12 11 10  0  4  9  0 13  5  6  1  7  0  8  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2,MT_HECVRP_C10_RC3_V3_2.json,3.4050715,0.07505393028259277,[13 10  4 12  0  7 11  8  5  0  9  6  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
3,MT_HECVRP_C10_RC3_V3_3.json,4.011144,0.0789341926574707,[ 5  8 11  4  0  7  6 13  9  3  0 10 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
4,MT_HECVRP_C10_RC3_V3_4.json,4.6370387,0.08262085914611816,[10 12  9  8 11  3  7  0  5  0 13  4  6  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5,MT_HECVRP_C10_RC3_V3_5.json,4.210043,0.07911157608032227,[11  4 12  9  0  6  0 13  7 10  0  5  8  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,MT_HECVRP_C10_RC3_V3_6.json,3.2324872,0.0743107795715332,[12  9 10 11  0  5  6  0 13  7  8  4  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
7,MT_HECVRP_C10_RC3_V3_7.json,4.3679056,0.08030319213867188,[ 8 13  4 10  0  6 11  7  0 12  9  0  5  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
8,MT_HECVRP_C10_RC3_V3_8.json,3.7692394,0.08272814750671387,[13  0  8 10 11  4  0  7  0  9 12  6  5  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
9,MT_HECVRP_C10_RC3_V3_9.json,5.365784,0.08656835556030273,[ 6  5  0 12  0 10  9  4 11 13  2  0  8  7  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
