,name,cost,time,sequence,veh_list
0,MT_HECVRP_C10_RC3_V3_0.json,3.8494036,1.2034943103790283,[ 9  4  6 13  1  5  0  7 11 10  8  3 12  0  0  0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
1,MT_HECVRP_C10_RC3_V3_1.json,4.390028,0.8975365161895752,[12 11 10  0  4  9  0 13  5  6  1  7  8  0  0  0],[1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1]
2,MT_HECVRP_C10_RC3_V3_2.json,3.4050713,0.7889156341552734,[ 9  6  0 13 10  4 12  0  7 11  8  5  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3,MT_HECVRP_C10_RC3_V3_3.json,3.821026,0.7849256992340088,[ 5  8  4 11  0  7  6 13  9  3 12 10  0  0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1]
4,MT_HECVRP_C10_RC3_V3_4.json,3.8308659,0.7869064807891846,[10  9 12  8 11  0  5  7  0 13  4  6  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5,MT_HECVRP_C10_RC3_V3_5.json,3.7580771,0.8471662998199463,[11  4 12  9  6  0 13  7 10  0  5  8  0  0  0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
6,MT_HECVRP_C10_RC3_V3_6.json,2.9279244,0.7899355888366699,[12  9 10 11  6  5  2  0  7 13  8  4  0  0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1]
7,MT_HECVRP_C10_RC3_V3_7.json,3.9843714,0.79390549659729,[ 8 13  4  6 10  0 11  7 12  9  3  5  0  0],[2 2 2 2 2 2 2 2 2 2 2 2 2 2]
8,MT_HECVRP_C10_RC3_V3_8.json,3.7006698,0.7939248085021973,[ 6  9 12 13  5  0  8 10 11  4  0  7  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
9,MT_HECVRP_C10_RC3_V3_9.json,4.1248736,0.911494255065918,[ 8 13  7  6  0  5 12  0 10  9  4 11  0  0  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
