,name,cost,time,sequence,veh_list
0,MT_HECVRP_C50_RC6_V3_0.json,4.1977935,0.5067708492279053,"[23 17 35 22 34  0 46 37 51 21 14 33 52  0 12 30 29 50  8  0 43 56 55 19
 42 40  0 31 10 25 15 11 16  0 36 39  7 53 32 20  0 48 45 41 26 47 44 18
 27 38  0 28 13 54 24  0  9  0  0 49  0]","[0 0 0 0 0 0 1 1 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 2
 2 2 2 2 0 0 0 0 1 1 1 1 1 0 2 2 2 2 1 0 2 0 1 1]"
1,MT_HECVRP_C50_RC6_V3_1.json,4.3830214,0.2035079002380371,"[49 36 43 14 30 10  0 11 42 53  9 28  0 13 24 26  7 18 31  0 35 50 45 34
 20  0 40 27 54 15 48  3 41 46 25 33 52  0 23 32 56 44  0  0 29 22 47 19
 38 16 51 55 12 37  0  8 21 39 17  0  0]","[0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2
 2 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 1 0 0 1 0 1]"
2,MT_HECVRP_C50_RC6_V3_2.json,4.681818,0.2006361484527588,"[11 54 24 56 29  4 14 51 35  9 28 43  0 27 39 10 46 12  0 32 17 50 45  0
  0 41  8 15  7 52 49  0 23 18 36 25  0 26 53 47 21 55 16 42 13 20 40 22
 38 48 30 34  0  0  0 19 33 31 37 44  0  0]","[0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 2 2 2 2 1 1 1 1 1 0 2 2 2 2 2 2 2 0 0 0 0 0
 1 1 1 1 1 1 2 2 2 2 0 0 0 0 2 2 1 0 1 1 1 1 0 0 1]"
3,MT_HECVRP_C50_RC6_V3_3.json,4.2300916,0.19275736808776855,"[33 18 39 46 54 13  0 10 32 25 26 52 15  0 31 35  8 11  0  7 12 24 19 14
 53 34 37 48 16 30  0  0  9 50 44 43 51  0 29 38 28 27 42 49 17 21 23 20
 41 45 22 55  0  0 56  0 40 36 47  0]","[0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 2 1 1 1 1 1
 1 2 2 2 1 1 0 0 0 0 0 1 2 1 1 0 1 2 2 0 0 0 0]"
4,MT_HECVRP_C50_RC6_V3_4.json,4.210003,0.20240521430969238,"[10 26 39 17 16  0 56 44 30 37 42 54 14 47 18 36 12  0 32 34 55 35 11  5
  0  9 27 21 13 31 40 24  0 50 28 22 20 43 45 29 46 41  0 19  6  0  0 23
 51 48  7 38 15 25 53  8 49 33  0 52  0  0]","[0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 1 2 0 0 0 0 2 0 1 1 1 1 1 1 1 2 2 2 2 2
 2 2 0 0 0 2 0 1 0 1 1 1 1 2 2 2 2 2 1 0 0 2 1 0 1]"
5,MT_HECVRP_C50_RC6_V3_5.json,4.0805173,0.2018280029296875,"[20 37 17  0 18 36 42 22  0 49 13 35  7 19 50 21  0 26  9 25 41 31  0 43
 11 52  8 28  0 55 10 56 40 23 16 53  0 32 12 39 48 14 51 46 54  0 44 24
 45  0 47 38 30 34 29 27  0 15 33  0  0]","[0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 2 2 2 2
 1 1 1 1 1 0 0 0 1 0 0 2 0 2 2 2 2 1 1 2 0 0 0 1]"
6,MT_HECVRP_C50_RC6_V3_6.json,4.6383734,0.1992809772491455,"[16 40 31 20 47  0 22 43 41 34 26  0 30  7 45 13 17 42  0  8 49 23 14  0
 12 50 35 32 36  0  9 24 53 25 54 18  0 19 38 51  0 28 48 27 52 37 33 21
 39 56 29 11 46  1 44 15  0  0 55 10  0  0]","[0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 2 2 2
 0 0 0 0 1 1 1 1 1 1 2 2 2 0 0 0 1 0 2 0 1 2 1 1 2]"
7,MT_HECVRP_C50_RC6_V3_7.json,4.4930964,0.19236016273498535,"[51 11 25 27 16  0 42 46 50 26  0 53 34 24 33 23  8 49 40 13 52 38 36 45
  0  0  9 35 14 37 10 54  7  4 12 29 31 17 43 56  0 30 28 18 55  0  0 20
 19 47 21 44 41 32 15 22  0  0 39 48  0]","[0 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 1 1 1 1 2 0 0 0 0 0 0 0 0 2 2 2
 2 2 2 2 1 1 1 1 1 0 2 2 2 2 0 0 0 0 0 0 2 1 1 1]"
8,MT_HECVRP_C50_RC6_V3_8.json,4.16301,0.18815994262695312,"[24  8 36 49  0 33 20 25 38 12  0 40 21  9 13 54 43  0 30 14 39 29 18  0
 15  7 11 52 17  0 31 44 55 50 32 48  4 34 42 56 45 37 41  0 19 23 22 53
 26  0 47 28 51 10 35 46 27  0  0 16  0]","[0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2
 0 0 0 0 0 0 0 1 1 1 1 1 2 1 1 2 2 2 2 2 1 2 0 0]"
9,MT_HECVRP_C50_RC6_V3_9.json,4.1086717,0.1869981288909912,"[17 10 50 19 12 39  8  0  7 38 44 52 45  0 13  9 53 27 16 24  0 32 23 26
 43  0 33 11 14 40 54 51 29 20 18 21 30  4  0 47 42 25 15 22 55 28 41 49
 31  0 48  0  0 34 36 56 46  0 35 37  0]","[0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0 0 2 2 2 2 2 2
 2 0 1 1 1 1 0 1 0 0 0 0 0 1 2 1 2 2 2 2 2 0 0 0]"
