,name,cost,time,sequence,veh_list
0,MT_HECVRP_C50_RC6_V5_0.json,2.3596377,3.5648021697998047,"[ 7 53 36 39 15 11 16 25  0 38 26 18 27 28 13 54 40 42 19 56 55  8 50 29
 30  5  3 34 35 17 22 37 46 51  4 45 41 44 47 48 32  0 23  0  0 21 14 33
  9 24 43 12 31 52  0 10  0  0 20  0 49  0  0  0  0  0]","[1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 2 4 3 3 3 3 3 3 3 3 0 0
 0 0 0 0 0 3 4 2 0 0 0 3 0 1 1 1 0 0 1 3 1 2 2 0 0 0 0 0 0]"
1,MT_HECVRP_C50_RC6_V5_1.json,2.6668444,3.5051686763763428,"[48 15 54 27 34 45  5 38 44 47 19 22  0 16 51 55 12 37 49  0 40 50 18  7
 26 24 35  5 36 43 14 42  9 53 11 30 10  1  0 46 25  0 41 33 31 13 28 21
 23  0 56 32  0  0 52 29  8 20  0 39 17  0  0  0  0  0  0  0  0]","[4 4 4 4 4 4 4 0 0 0 0 0 0 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3
 3 1 2 2 3 4 2 0 0 0 0 2 0 2 2 4 2 1 1 1 3 3 1 0 1 0 3 3 3 3 3 3]"
2,MT_HECVRP_C50_RC6_V5_2.json,2.4767814,3.460761785507202,"[42 53 47 21 16 55 13 22  5 41 52  7 15  8  0 40 20 34 48 11 54 24 56  4
 50 17 12 46 10  0 27 39  9 35 29 51 14  0 36 18 25  0 26  0 28 43 32 45
  0 38 19 33 31 30  0 37 23 49  0  0 44  0  0  0  0  0  0  0]","[3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 1 1 1 1 1 1 1
 1 0 0 0 4 0 0 1 1 1 1 3 2 2 2 2 2 1 2 3 3 3 2 0 0 0 0 0 0 0 0]"
3,MT_HECVRP_C50_RC6_V5_3.json,2.410693,3.4547622203826904,"[37 48 34 24 19 12  1 51 38 28 42  0 29 17 21 23 41 20 22  0  7  8 35 15
 52 26 25 31  2 33 18 39 46 54 55 11 13 10 32  2 16 44 43 50 30  9  0 14
  0 53 27  0  0 40 49 56  0  0 45  0 47  0 36  0  0  0  0  0]","[2 2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 3 4
 4 4 4 1 1 1 0 0 0 4 2 3 0 1 0 2 1 0 0 0 1 3 3 2 2 2 2 2 2 2 2]"
4,MT_HECVRP_C50_RC6_V5_4.json,2.4546914,3.468803644180298,"[31 13 21 35 27 11  5 43 45 46 41 19 51 23 38  2 29 48 15 25  0 34 55 36
 18 47 14 10 26 17 39 16 44 30 37  4 42  4 22 20 28  0  0  0 24  7 40 50
 53 56 49 33  0 12 32  8  0  9 54  0  0 52  0  0  0  0  0  0]","[1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 2
 2 0 0 0 2 1 3 0 4 0 0 4 1 1 1 0 2 2 1 4 2 3 3 2 0 1 0 4 4 4 4]"
5,MT_HECVRP_C50_RC6_V5_5.json,2.3031952,3.4673333168029785,"[11 52  8 40 56 28  0 51 39 48 14 46 54 44 24  2 45 34 38 47 30  0 25 50
 19  7 21  9 26  0 20 37 17 36 18 22 42  0 23 16 53  0 49 35 13 27 12 32
 41 31 55  0 10  0 43  0  0 29  0 33  0 15  0  0  0  0  0  0]","[0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4
 4 1 1 1 2 0 0 0 0 1 1 3 3 3 1 3 0 2 2 3 4 4 4 4 0 0 1 1 1 1 1]"
6,MT_HECVRP_C50_RC6_V5_6.json,2.521901,3.4614360332489014,"[21 27 52 37 56 39 33 11 29  1 12 24 32 35 50 14  0 46 40 16 20 31 43 41
  6 23 49 42 17 13 45  3 53 25 38 48 54  0  0  0 44 34 26  0 51 28 22 18
  8  7 30 47  0  9 36 19  0 10 55 15  0  0  0  0  0  0  0  0]","[4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2
 2 1 0 2 2 2 4 0 0 2 0 3 3 3 2 3 1 1 1 2 0 4 4 4 1 0 4 4 4 4 4]"
7,MT_HECVRP_C50_RC6_V5_7.json,2.599501,3.406726360321045,"[43 17 54 31 29 10  0 44 47 21 41 15 22 32 37 14 35  9 45 40  8 39 51 11
 25 27 16  0 36 38 52 13 23 33 24 34 53  0  2  5  0 19 42 46 50 26  0 18
 28  7 20 56 30 12 55  0 49 48  0  0  0  0  0  0  0  0  0]","[0 0 0 0 0 0 0 3 3 3 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4
 2 4 3 4 3 1 1 1 1 1 0 0 0 3 2 2 2 0 0 2 4 4 3 2 4 4 4 4 4 4]"
8,MT_HECVRP_C50_RC6_V5_8.json,2.5464644,3.4049060344696045,"[32 50 55 44 31 17 52  4 41 37 45 48 56 42 34  0 23 53 22 26 47  0 11  7
 15 30 18 39 29 14  2 24  8 36 20 25 33  0 43 54 13  9 12  0 38 21 40  0
 19 10 35 28 49  0 46  0 27 16 51  0  0  0  0  0  0  0  0]","[4 4 4 4 4 4 4 4 1 1 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3
 3 2 0 0 0 0 4 1 1 1 2 3 3 3 3 0 0 3 1 3 2 2 3 2 4 4 4 4 4 4]"
9,MT_HECVRP_C50_RC6_V5_9.json,2.1884255,3.4050209522247314,"[47 18 21 30 42 25 55 15 41  4 14 43 26 11  0 28 48 49 31 17 10 50 19 38
  2 23 16 27  9 53 13 32 29 20 40 22 34 54  0  0 44 52  0 12 39  7 33 24
 51  8  0 45  0  0 35 37 36 56  0  0 46  0  0  0  0  0  0]","[3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 1 1 1 1 1
 1 1 4 2 2 3 1 1 1 0 0 0 2 0 1 1 2 4 4 0 0 0 4 3 3 0 0 0 0 0]"
