,name,cost,time,sequence,veh_list
0,MT_HECVRP_C10_RC3_V3_0.json,3.9063559,0.3320765495300293,[13  6  4  0  9 12  8 10  0 11  7  5  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
1,MT_HECVRP_C10_RC3_V3_1.json,4.536,0.08300590515136719,[ 7  6  5  8  0 13  9  0  4  0 10 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2,MT_HECVRP_C10_RC3_V3_2.json,3.4519348,0.07970762252807617,[ 9  6  5  8  2 11  0  7  0  4 12 10 13  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3,MT_HECVRP_C10_RC3_V3_3.json,3.9105859,0.07390475273132324,[10 12  9 13  0  6  7  0  4 11  8  5  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
4,MT_HECVRP_C10_RC3_V3_4.json,4.466561,0.0850670337677002,[10  9 12  6  4  2  0 13  0  5  7 11  0  8  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5,MT_HECVRP_C10_RC3_V3_5.json,4.6075044,0.08745741844177246,[ 5  8  0 10  7 13  0  6  9 12 11  0  4  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,MT_HECVRP_C10_RC3_V3_6.json,3.2478557,0.08038854598999023,[12 10  9 11  0  4  8 13  7  0  5  6  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
7,MT_HECVRP_C10_RC3_V3_7.json,4.4502187,0.08052825927734375,[13  8  4  0  5  9  1 12  7  0 11  6 10  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
8,MT_HECVRP_C10_RC3_V3_8.json,3.112644,0.0733799934387207,[ 5  6  9 12  7  3  4 11  0 10  8 13  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
9,MT_HECVRP_C10_RC3_V3_9.json,4.417515,0.07702231407165527,[ 7 13  8  0 11  4  9 10  0 12  5  0  6  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
