Wall time,Step,Value
1767361737.9873,0,4.002673625946045
1767361793.7654827,50,2.1195006370544434
1767361848.8782322,100,2.0749154090881348
1767361904.7059548,150,2.2574989795684814
1767361959.9774566,200,2.1183223724365234
1767362019.6432376,250,3.041679859161377
1767362078.5759993,300,2.5311617851257324
1767362139.42263,350,3.0589520931243896
1767362206.399213,400,3.671727180480957
1767362272.595181,450,2.709077835083008
1767362336.9124231,500,3.3296451568603516
1767362399.3896208,550,2.509143352508545
1767362462.1788027,600,2.589022397994995
1767362523.1047816,650,2.611327648162842
1767362584.6383953,700,5.062429904937744
1767362649.780531,750,3.3272740840911865
1767362713.4628215,800,3.7540037631988525
1767362777.8350248,850,3.654428243637085
1767362844.2933679,900,2.9400575160980225
1767362907.273362,950,2.8051421642303467
1767362968.277226,1000,2.7885987758636475
1767363029.2253792,1050,2.8153879642486572
1767363091.3391764,1100,2.814549446105957
1767363152.2265387,1150,2.844151496887207
1767363215.3062947,1200,2.850032329559326
1767363277.3850965,1250,3.190659284591675
1767363339.247062,1300,4.590307235717773
1767363402.2292285,1350,3.759338855743408
1767363464.6247976,1400,3.4907290935516357
1767363527.0243766,1450,3.493134021759033
1767363588.748938,1500,3.6762943267822266
1767363651.2913134,1550,4.038733959197998
1767363712.9620028,1600,3.6480660438537598
1767363774.2958453,1650,3.5195260047912598
1767363835.375225,1700,3.4667210578918457
1767363896.852091,1750,3.499789237976074
1767363957.9122555,1800,3.4583990573883057
1767364019.9241977,1850,3.5156702995300293
1767364081.7325916,1900,3.439578056335449
1767364143.8773904,1950,3.708585023880005
1767364205.4802973,2000,3.401611804962158
1767364266.963052,2050,3.4964005947113037
1767364328.260691,2100,3.4846348762512207
1767364389.990547,2150,3.393604278564453
1767364451.3755398,2200,3.411926031112671
1767364512.8923676,2250,3.5246920585632324
1767364574.268811,2300,3.447110652923584
1767364635.458585,2350,3.3622422218322754
1767364696.6023908,2400,3.355837345123291
1767364757.0682998,2450,3.3397774696350098
1767364814.311973,2500,3.7548279762268066
1767364872.0280607,2550,3.6509921550750732
1767364929.2160363,2600,3.801827907562256
1767364986.7864423,2650,3.842799663543701
1767365044.3646927,2700,3.725715160369873
1767365101.3134372,2750,3.7275524139404297
1767365158.5547712,2800,3.6922969818115234
1767365215.9225183,2850,3.7494492530822754
1767365273.2512505,2900,4.114865303039551
1767365334.5454297,2950,3.7411675453186035
1767365393.2540872,3000,3.6267025470733643
1767365449.981951,3050,3.596895694732666
1767365506.2055018,3100,3.60726261138916
1767365562.6763678,3150,3.438136100769043
1767365619.2895691,3200,3.5141828060150146
1767365675.5403714,3250,3.5396194458007812
1767365731.9353917,3300,3.4108805656433105
1767365788.4452302,3350,3.641176223754883
1767365845.3532622,3400,3.7032480239868164
1767365902.0078013,3450,3.5216379165649414
1767365958.9739568,3500,3.5047805309295654
1767366017.0744414,3550,3.597078561782837
1767366078.0585523,3600,3.5405406951904297
1767366136.6561623,3650,3.565056800842285
1767366193.6451137,3700,3.6276676654815674
1767366250.5558784,3750,3.541088342666626
1767366307.5438955,3800,3.6055266857147217
1767366364.8199613,3850,3.511983871459961
1767366421.5290322,3900,3.460514545440674
1767366478.8700676,3950,3.5260815620422363
1767366536.8757374,4000,3.4635584354400635
1767366598.8962734,4050,3.4902281761169434
1767366660.7227497,4100,3.488008499145508
1767366717.977623,4150,3.4815521240234375
1767366775.1019135,4200,3.3861725330352783
1767366832.3721614,4250,3.4001240730285645
1767366889.7264457,4300,3.456686496734619
1767366946.651347,4350,3.496384620666504
1767367003.7797492,4400,3.4132180213928223
1767367060.9332855,4450,3.5110766887664795
1767367118.6962397,4500,3.478452444076538
1767367176.9858732,4550,3.4170918464660645
1767367234.527037,4600,3.506232976913452
1767367291.7289903,4650,3.4710030555725098
1767367348.4972107,4700,3.447033405303955
1767367407.621491,4750,3.5066606998443604
1767367468.2452,4800,3.528278350830078
1767367525.1997786,4850,3.436859130859375
1767367582.2469542,4900,3.465559482574463
1767367639.2479975,4950,3.6084883213043213
1767367696.3653505,5000,3.505270481109619
1767367753.3775287,5050,3.4892261028289795
1767367810.4953573,5100,3.470252513885498
1767367867.7220387,5150,3.603003978729248
1767367924.5891194,5200,3.4977381229400635
1767367981.9289298,5250,3.6023619174957275
1767368039.263032,5300,3.600013494491577
1767368096.1823347,5350,3.518134832382202
1767368153.2783833,5400,3.5200674533843994
1767368210.2760408,5450,3.5126419067382812
