Wall time,Step,Value
1746782014.2538517,0,6.492527961730957
1746782084.2457497,50,3.618138313293457
1746782155.6181066,100,3.393991231918335
1746782221.7597847,150,3.2800803184509277
1746782291.9596434,200,3.242347240447998
1746782358.1458383,250,3.1933374404907227
1746782420.685207,300,3.149430751800537
1746782485.4782457,350,3.1643972396850586
1746782547.4490595,400,3.1253323554992676
1746782615.0138762,450,3.068718910217285
1746782680.008429,500,2.9980404376983643
1746782741.3838458,550,2.9648256301879883
1746782805.1543572,600,2.9953415393829346
1746782869.3195882,650,2.9768519401550293
1746782934.501055,700,2.959713935852051
1746782995.4776416,750,2.9257900714874268
1746783056.8613195,800,2.9399573802948
1746783118.4403973,850,2.9642062187194824
1746783179.6075404,900,2.9447412490844727
1746783240.8020072,950,2.9481186866760254
1746783303.169938,1000,2.9644253253936768
1746783364.1309962,1050,2.9330668449401855
1746783425.7272208,1100,2.935271739959717
1746783486.9117773,1150,2.914479970932007
1746783550.8696363,1200,2.874514102935791
1746783614.4555242,1250,2.9026689529418945
1746783677.648898,1300,2.82859468460083
1746783744.0243647,1350,2.8239026069641113
1746783804.5980685,1400,2.8000125885009766
1746783868.5407975,1450,2.796955108642578
1746783928.94762,1500,2.7683000564575195
1746783989.7390738,1550,2.77768611907959
1746784052.9085026,1600,2.7694685459136963
1746784112.6686468,1650,2.762611150741577
1746784173.0636525,1700,2.7437047958374023
1746784234.447367,1750,2.7424211502075195
1746784295.2125306,1800,2.727221965789795
1746784362.1880975,1850,2.736567497253418
1746784423.7776191,1900,2.705775022506714
1746784488.1349123,1950,2.7193028926849365
1746784552.149532,2000,2.7216224670410156
1746784613.9006069,2050,2.715033531188965
1746784675.668693,2100,2.6919121742248535
1746784737.2696953,2150,2.710723638534546
1746784798.4418962,2200,2.704087018966675
1746784860.007044,2250,2.705125570297241
1746784920.948795,2300,2.697948932647705
1746784982.1526847,2350,2.682549476623535
1746785043.3319468,2400,2.675112247467041
1746785106.3246439,2450,2.700456142425537
1746785170.5012007,2500,2.706958055496216
1746785232.0772321,2550,2.6795284748077393
1746785292.8457282,2600,2.6787900924682617
1746785353.6130178,2650,2.6716115474700928
1746785414.6152394,2700,2.6527657508850098
1746785475.1771412,2750,2.676215171813965
1746785535.7847111,2800,2.6667962074279785
1746785596.348372,2850,2.6565141677856445
1746785656.9224403,2900,2.6669750213623047
1746785720.0931728,2950,2.6942811012268066
1746785780.6735172,3000,2.671998977661133
1746785841.4669335,3050,2.683743953704834
1746785901.842443,3100,2.697856903076172
1746785962.5976768,3150,2.69492769241333
1746786022.5759451,3200,2.681436538696289
1746786082.5768547,3250,2.692852020263672
1746786142.9275665,3300,2.674870252609253
1746786206.128789,3350,2.632735252380371
1746786266.5250688,3400,2.6514711380004883
1746786326.8765686,3450,2.649646043777466
1746786387.470356,3500,2.645979404449463
1746786447.8340561,3550,2.6358213424682617
1746786507.821821,3600,2.650949239730835
1746786568.1993473,3650,2.675199508666992
1746786631.5694613,3700,2.6590452194213867
1746786694.9531465,3750,2.6140999794006348
1746786756.1094766,3800,2.645681381225586
1746786816.5280814,3850,2.6441760063171387
1746786877.0831761,3900,2.661414861679077
1746786937.6611502,3950,2.6205015182495117
1746786998.2581155,4000,2.6301586627960205
1746787058.4280953,4050,2.624469518661499
1746787119.1911952,4100,2.629497528076172
1746787179.9799523,4150,2.6123504638671875
1746787240.9600213,4200,2.6559829711914062
1746787301.542616,4250,2.6263198852539062
1746787362.3213978,4300,2.6213111877441406
