Wall time,Step,Value
1748403911.030397,25,7.476376533508301
1748403963.1020172,50,7.053721904754639
1748404016.381941,75,6.8785929679870605
1748404067.5837567,100,7.205554008483887
1748404111.9275892,125,6.581521034240723
1748404162.1920898,150,6.344888210296631
1748404212.7407954,175,6.2619524002075195
1748404262.4675212,200,6.26112699508667
1748404307.1154857,225,6.192404747009277
1748404357.5591629,250,6.219508647918701
1748404401.2048519,275,6.138335227966309
1748404450.252719,300,6.252903461456299
1748404493.7878983,325,5.9937968254089355
1748404543.249771,350,5.929786682128906
1748404592.2847078,375,5.901512145996094
1748404640.9791033,400,5.835726737976074
1748404689.6869333,425,5.998082160949707
1748404732.1170778,450,5.8122429847717285
1748404780.8518355,475,5.840845108032227
1748404823.5663462,500,5.652214050292969
1748404873.1560206,525,5.575772762298584
1748404920.9234786,550,5.4578447341918945
1748404968.8677213,575,5.454338073730469
1748405015.9830687,600,5.516245365142822
1748405057.7168238,625,5.76472282409668
1748405100.4521089,650,5.6085052490234375
1748405142.9138403,675,5.563278675079346
1748405184.8770273,700,5.556140422821045
1748405227.1485772,725,5.356893539428711
1748405274.6914349,750,5.268214225769043
1748405321.171163,775,5.384127140045166
1748405362.9945924,800,5.6687116622924805
1748405404.359147,825,5.352754592895508
1748405445.823914,850,5.40111780166626
1748405486.8050463,875,5.252002716064453
1748405533.542524,900,5.191664218902588
1748405580.131694,925,5.302624225616455
1748405620.954547,950,5.210991859436035
1748405661.484759,975,5.408164024353027
1748405702.7824318,1000,5.118851661682129
1748405749.5216987,1025,5.08249044418335
1748405796.109434,1050,5.426709175109863
1748405837.3580246,1075,5.088622093200684
1748405878.6983025,1100,5.059072971343994
1748405927.2548056,1125,5.064888000488281
1748405968.9524095,1150,5.088111877441406
1748406010.1754105,1175,5.076798439025879
1748406051.379578,1200,5.109494686126709
1748406093.349968,1225,5.112704753875732
1748406134.8419526,1250,5.109300136566162
1748406176.2072973,1275,5.011588096618652
1748406223.2940514,1300,4.983123302459717
1748406270.2211912,1325,5.0227131843566895
1748406312.5796976,1350,5.115272045135498
1748406354.6393857,1375,5.060079574584961
1748406396.7710674,1400,5.05221700668335
1748406438.731734,1425,5.022731781005859
1748406480.7005744,1450,5.131171703338623
1748406522.1695688,1475,4.9987921714782715
1748406563.7248445,1500,5.012226104736328
1748406605.868441,1525,5.125954627990723
1748406647.8866475,1550,5.076019287109375
1748406689.6087816,1575,5.114714622497559
1748406730.5938184,1600,5.086153030395508
1748406772.5046256,1625,5.245828151702881
1748406813.8851867,1650,5.234887599945068
1748406855.579571,1675,5.232873439788818
1748406896.660931,1700,5.1392412185668945
1748406938.30316,1725,5.153321266174316
1748406979.8541746,1750,5.251002311706543
1748407021.7804732,1775,5.262107849121094
1748407063.5103946,1800,5.192122936248779
1748407104.8209405,1825,5.145293235778809
1748407146.083049,1850,5.076231002807617
1748407187.592247,1875,5.125694274902344
1748407229.0928328,1900,5.058830261230469
1748407270.2812293,1925,5.055958271026611
1748407311.7171721,1950,5.0416789054870605
1748407353.2221384,1975,5.011144161224365
1748407395.2747536,2000,5.0440239906311035
1748407436.5877762,2025,6.068604469299316
1748407478.556365,2050,7.258290767669678
1748407520.219473,2075,6.208197593688965
1748407562.193361,2100,5.304012298583984
1748407604.3140404,2125,5.69015645980835
1748407646.9536555,2150,5.673053741455078
1748407688.7256763,2175,5.946747303009033
1748407731.437295,2200,5.529066562652588
1748407772.9795399,2225,5.908811569213867
1748407814.5815623,2250,5.463779926300049
1748407855.6142695,2275,5.342962741851807
1748407897.2335615,2300,7.4524688720703125
1748407939.355352,2325,5.812410831451416
1748407981.1527796,2350,5.4556355476379395
1748408023.7228844,2375,5.000256061553955
1748408064.908677,2400,5.125254154205322
1748408106.8011193,2425,5.0009894371032715
1748408148.0875957,2450,5.0168609619140625
1748408189.4260547,2475,5.070575714111328
1748408231.0528698,2500,5.055662631988525
1748408272.1433601,2525,5.060593128204346
1748408313.2118487,2550,5.027377128601074
1748408353.919701,2575,4.976083755493164
1748408400.7356968,2600,4.942271709442139
1748408446.9991105,2625,4.866899490356445
1748408493.9928482,2650,4.905911922454834
1748408534.4536843,2675,4.896439075469971
1748408575.490978,2700,4.907375335693359
1748408616.7614589,2725,4.949336051940918
1748408658.0632157,2750,5.0444111824035645
1748408699.5665188,2775,7.277915000915527
1748408742.1098063,2800,7.43842887878418
1748408783.5134494,2825,5.128663063049316
1748408824.5840049,2850,5.1275224685668945
1748408866.0108721,2875,5.132545471191406
1748408906.4538856,2900,5.1200666427612305
1748408947.2177916,2925,5.000126361846924
1748408987.9318585,2950,4.979026794433594
1748409028.7872543,2975,5.069693565368652
1748409068.914275,3000,5.078888416290283
1748409110.17276,3025,5.030529499053955
1748409150.532744,3050,4.9886369705200195
1748409191.2015822,3075,5.122199535369873
1748409232.1612496,3100,5.0463738441467285
1748409272.9152443,3125,5.079087257385254
1748409313.829264,3150,5.089258670806885
1748409354.2933996,3175,4.911502361297607
1748409396.3273263,3200,4.758904457092285
1748409443.7457144,3225,4.774979591369629
1748409484.6269274,3250,4.9569807052612305
1748409524.663125,3275,4.839276313781738
1748409565.4265544,3300,4.738959312438965
1748409611.9205453,3325,4.747507095336914
1748409652.4948738,3350,4.752049446105957
1748409693.0365336,3375,4.661066055297852
1748409739.7468433,3400,4.6411919593811035
1748409785.7439342,3425,4.6414594650268555
1748409826.386793,3450,4.728671073913574
1748409866.943353,3475,4.754508018493652
1748409907.6253088,3500,4.7149505615234375
1748409948.6684415,3525,4.840205192565918
1748409989.4225183,3550,4.7319111824035645
1748410030.195203,3575,4.934128284454346
1748410070.498828,3600,4.875797271728516
1748410111.3005412,3625,4.85813570022583
1748410151.9585087,3650,4.878591060638428
1748410192.7100508,3675,4.806028842926025
