Wall time,Step,Value
1748531145.5515187,0,4.002673625946045
1748531199.361889,50,2.106001853942871
1748531250.5429814,100,2.0099008083343506
1748531300.5348878,150,1.9756956100463867
1748531348.5201423,200,1.941357135772705
1748531396.8349676,250,1.9642925262451172
1748531442.6119664,300,1.9378681182861328
1748531488.1916199,350,1.9659700393676758
1748531533.8077624,400,2.0018186569213867
1748531579.1620011,450,1.9709570407867432
1748531624.9544203,500,1.9654000997543335
1748531672.5515137,550,1.9504364728927612
1748531717.5506086,600,1.9677538871765137
1748531762.919428,650,1.9545388221740723
1748531808.8948462,700,1.9695671796798706
1748531853.9003217,750,1.9675816297531128
1748531899.4487257,800,1.9537036418914795
1748531947.6219325,850,1.9481182098388672
1748531992.831836,900,1.94390070438385
1748532038.5874727,950,1.9198062419891357
1748532086.1919982,1000,1.919971227645874
1748532133.3727386,1050,1.8994059562683105
1748532178.1678994,1100,1.8705666065216064
1748532225.1535428,1150,1.8858625888824463
1748532270.7457082,1200,1.8815754652023315
1748532315.72282,1250,1.8611043691635132
1748532364.4879365,1300,1.8681937456130981
1748532409.6913354,1350,1.861718773841858
1748532454.6714396,1400,1.8475890159606934
1748532500.0211225,1450,1.8771170377731323
1748532545.4164212,1500,1.8533010482788086
1748532590.8209803,1550,1.8436064720153809
1748532637.8141537,1600,1.813535213470459
1748532683.1922884,1650,1.7781553268432617
1748532728.3545144,1700,1.8531930446624756
1748532773.351638,1750,1.8430078029632568
1748532820.1085134,1800,1.8206658363342285
1748532865.521078,1850,1.8127577304840088
1748532910.7075732,1900,1.8371649980545044
1748532957.673451,1950,1.8112483024597168
1748533002.2596838,2000,1.7892587184906006
1748533046.6532083,2050,1.803057074546814
1748533091.641604,2100,1.8030226230621338
1748533138.6135154,2150,1.7860262393951416
1748533183.8064077,2200,1.7831400632858276
1748533231.1843643,2250,1.776465654373169
1748533276.3848467,2300,1.7965868711471558
1748533321.1580374,2350,1.7781975269317627
1748533366.3367686,2400,1.7739884853363037
1748533412.9198027,2450,1.739342212677002
1748533457.5031395,2500,1.779687762260437
1748533502.6855416,2550,1.7575335502624512
1748533547.871687,2600,1.7447655200958252
1748533594.8726208,2650,1.7475923299789429
1748533640.0425832,2700,1.7663078308105469
1748533685.202953,2750,1.7353057861328125
1748533730.405643,2800,1.7714483737945557
1748533777.3903964,2850,1.748922348022461
1748533823.159279,2900,1.7458431720733643
1748533868.9728968,2950,1.766075611114502
1748533913.932021,3000,1.7361711263656616
1748533959.3168154,3050,1.7332459688186646
1748534004.2821295,3100,1.745058536529541
1748534049.4753125,3150,1.7121132612228394
1748534096.486618,3200,1.7502554655075073
1748534141.6331184,3250,1.7530643939971924
1748534187.0408003,3300,1.7331273555755615
1748534232.400799,3350,1.7168439626693726
1748534277.6042106,3400,1.7231389284133911
1748534322.5989358,3450,1.7305282354354858
1748534367.7860575,3500,1.7374019622802734
1748534415.1757958,3550,1.726851224899292
1748534463.7289789,3600,1.6906365156173706
1748534509.1001186,3650,1.719533920288086
1748534554.096682,3700,1.730486273765564
1748534599.493093,3750,1.7175973653793335
1748534644.4835472,3800,1.7208353281021118
1748534689.875426,3850,1.723218560218811
1748534735.6419275,3900,1.74369215965271
1748534780.632359,3950,1.7231590747833252
1748534827.0157619,4000,1.7130353450775146
1748534872.1892734,4050,1.7200368642807007
1748534919.7704034,4100,1.7006571292877197
1748534964.954389,4150,1.6946961879730225
1748535012.151819,4200,1.7055943012237549
1748535057.7075987,4250,1.7204644680023193
1748535103.3049233,4300,1.7070509195327759
1748535148.4777145,4350,1.7206261157989502
1748535193.6800916,4400,1.7201714515686035
1748535239.0831382,4450,1.7369732856750488
1748535284.4519703,4500,1.7088940143585205
1748535329.8247905,4550,1.6824796199798584
1748535374.8076148,4600,1.717326283454895
1748535420.8095784,4650,1.7131192684173584
1748535468.3824763,4700,1.7048585414886475
1748535513.975491,4750,1.7155770063400269
1748535559.5492573,4800,1.7101824283599854
1748535604.9201527,4850,1.7091436386108398
1748535650.9033968,4900,1.6867890357971191
1748535696.4965396,4950,1.7093831300735474
1748535742.0771384,5000,1.7038456201553345
1748535789.6482942,5050,1.7180664539337158
1748535836.8371744,5100,1.6791876554489136
1748535882.4457803,5150,1.7033402919769287
1748535928.0197096,5200,1.6811285018920898
1748535973.5964944,5250,1.7117128372192383
1748536019.3921628,5300,1.6838942766189575
1748536066.5601087,5350,1.7021222114562988
1748536112.1652114,5400,1.709944725036621
1748536157.5147223,5450,1.7028584480285645
1748536202.7283092,5500,1.700870394706726
1748536248.6951854,5550,1.700434923171997
1748536294.2788916,5600,1.6846411228179932
1748536339.8610842,5650,1.717192530632019
1748536385.2540984,5700,1.6887229681015015
1748536430.83892,5750,1.665657639503479
1748536476.4104881,5800,1.6944184303283691
1748536522.2044783,5850,1.7147895097732544
1748536567.6033676,5900,1.6830472946166992
1748536613.1580417,5950,1.706666111946106
1748536658.5730512,6000,1.6593166589736938
1748536703.929768,6050,1.7073676586151123
1748536749.5344284,6100,1.6961050033569336
1748536794.8855965,6150,1.6760835647583008
1748536842.4949372,6200,1.73099946975708
1748536887.8803103,6250,1.693098545074463
1748536933.4558527,6300,1.7108309268951416
1748536979.0341802,6350,1.6966972351074219
1748537024.6087584,6400,1.6771948337554932
1748537070.402995,6450,1.6961939334869385
1748537116.2079651,6500,1.693195104598999
1748537161.9912748,6550,1.675978660583496
1748537207.5726836,6600,1.6815038919448853
1748537253.3417945,6650,1.7043129205703735
1748537302.5256448,6700,1.6798810958862305
1748537348.3047829,6750,1.7414190769195557
1748537394.0868013,6800,1.7018986940383911
1748537439.4578085,6850,1.6745154857635498
1748537484.86422,6900,1.7016276121139526
1748537530.444639,6950,1.677929162979126
1748537575.817747,7000,1.6913670301437378
1748537621.6122081,7050,1.6938879489898682
1748537667.3923008,7100,1.6792421340942383
1748537712.5752296,7150,1.710270643234253
1748537758.3586795,7200,1.693056583404541
1748537804.3350096,7250,1.6984150409698486
1748537850.5190523,7300,1.7097115516662598
1748537896.4969735,7350,1.7281653881072998
1748537942.890556,7400,1.683764934539795
1748537988.872448,7450,1.68784499168396
1748538034.6708024,7500,1.7004371881484985
1748538080.8420877,7550,1.6689389944076538
1748538126.412369,7600,1.6816558837890625
1748538171.4098215,7650,1.7053401470184326
1748538216.9746966,7700,1.69286048412323
1748538262.5823412,7750,1.6939963102340698
1748538307.7655315,7800,1.692622423171997
1748538353.3495715,7850,1.6645516157150269
1748538399.3411317,7900,1.6572611331939697
1748538444.7250228,7950,1.6908185482025146
1748538490.5026174,8000,1.6840341091156006
1748538536.472626,8050,1.7019051313400269
1748538581.8596656,8100,1.693037986755371
1748538627.6380045,8150,1.6882405281066895
1748538673.2482235,8200,1.673967957496643
1748538719.2121718,8250,1.6735881567001343
1748538764.6070526,8300,1.6796984672546387
1748538810.1832855,8350,1.6727718114852905
1748538855.369303,8400,1.677776575088501
1748538902.7653568,8450,1.6972477436065674
1748538948.1429408,8500,1.6659334897994995
1748538993.1223075,8550,1.7005631923675537
1748539038.7126935,8600,1.676891565322876
1748539084.4918637,8650,1.671234369277954
1748539129.6463788,8700,1.6703062057495117
1748539175.4393823,8750,1.6911861896514893
1748539220.8511436,8800,1.6641175746917725
1748539266.2145152,8850,1.6754724979400635
1748539311.809934,8900,1.6863698959350586
1748539357.1790674,8950,1.6869648694992065
1748539402.985177,9000,1.6889643669128418
1748539448.7587616,9050,1.7080994844436646
1748539494.5227308,9100,1.6686248779296875
1748539540.7380602,9150,1.6735317707061768
1748539586.4972162,9200,1.693085789680481
1748539632.4791715,9250,1.6633102893829346
1748539678.2703576,9300,1.684714913368225
1748539723.872301,9350,1.670894742012024
1748539769.6424627,9400,1.6704096794128418
1748539815.0398986,9450,1.6827592849731445
1748539862.2164814,9500,1.7036676406860352
1748539907.7809813,9550,1.6740868091583252
1748539952.975602,9600,1.6764963865280151
1748539998.3600788,9650,1.6549969911575317
1748540045.5380511,9700,1.6751493215560913
1748540090.7262945,9750,1.6630816459655762
1748540136.2932665,9800,1.6842691898345947
1748540181.4953282,9850,1.6723699569702148
1748540226.2837558,9900,1.6604933738708496
1748540271.8626885,9950,1.661591649055481
1748540317.4542177,10000,1.6801416873931885
1748540362.6316772,10050,1.680985450744629
1748540408.015039,10100,1.6723556518554688
1748540453.4028594,10150,1.6836376190185547
1748540498.5818574,10200,1.6702522039413452
1748540543.7642434,10250,1.6807396411895752
1748540589.5356753,10300,1.665610671043396
1748540634.7247248,10350,1.6847748756408691
1748540680.1274908,10400,1.656306266784668
1748540725.8853533,10450,1.6708993911743164
1748540771.2798529,10500,1.6712992191314697
1748540816.478261,10550,1.6649514436721802
1748540862.2243977,10600,1.6470563411712646
1748540908.0215926,10650,1.6905641555786133
1748540953.6278377,10700,1.6765631437301636
1748540999.1888244,10750,1.67635178565979
1748541044.7987611,10800,1.6736681461334229
1748541090.7711267,10850,1.6548510789871216
1748541136.5390763,10900,1.6601343154907227
1748541181.9190676,10950,1.674176812171936
1748541227.3061314,11000,1.691413402557373
1748541273.2775164,11050,1.6663740873336792
1748541318.700104,11100,1.676708459854126
1748541364.4814024,11150,1.6840652227401733
1748541410.2499447,11200,1.6725280284881592
1748541455.602976,11250,1.669073462486267
1748541501.0160122,11300,1.669602394104004
1748541546.5808003,11350,1.6805717945098877
1748541591.790024,11400,1.6803196668624878
1748541637.153491,11450,1.6578537225723267
1748541682.738324,11500,1.6812041997909546
1748541728.3323956,11550,1.6931958198547363
1748541773.9228654,11600,1.6475245952606201
1748541819.7053585,11650,1.6731928586959839
1748541865.2984662,11700,1.6987090110778809
1748541910.6739492,11750,1.6786112785339355
1748541956.4388704,11800,1.6608418226242065
1748542002.2250378,11850,1.6692086458206177
1748542048.014326,11900,1.6692233085632324
1748542093.6089318,11950,1.6858999729156494
1748542139.386613,12000,1.6803030967712402
