,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V5_0.json,1.920978,0.5215797424316406,"[ 5 18 20  7 10 11 15 16 12  8 19  9  4 14 13  0 23  0 22  6 17  1  0 21
  0  0  0  0  0  0  0]",[2 0 3 3 1 1 1 1 4 4 4 4 2 3 0 1 4 0 2 2 2 2 3 1 4 1 2 0 0 0 0]
1,MT_HECVRP_C20_RC3_V5_1.json,1.9152418,0.25257301330566406,"[13 12 10  4 23 20  7 17 11 15 16 21  8  9  5 14 19  0  6  0  0 22  0 18
  0  0  0  0  0  0]",[4 2 2 1 1 1 3 3 3 3 0 0 0 4 0 2 3 0 4 1 2 4 4 2 3 2 1 1 1 1]
2,MT_HECVRP_C20_RC3_V5_2.json,2.0510466,0.2602419853210449,"[12 15  7 22  9  4 11 23 21 19 20  5 17  6  8 10 14  0  0  0 18  0 13 16
  2  0  0  0  0  0  0]",[4 3 3 3 1 1 1 1 0 0 0 2 2 2 2 3 4 2 1 0 3 3 4 4 4 4 0 0 0 0 0]
3,MT_HECVRP_C20_RC3_V5_3.json,2.1360505,0.2668423652648926,"[11 12 22 16 17 23 15  9  8 21  4 20 18  0 19  7 14  0  6  0  0  3 13  5
 10  0  0  0  0  0  0  0]",[1 3 3 2 2 0 0 0 4 4 4 4 0 1 2 3 4 0 1 4 3 2 1 0 0 1 0 2 3 3 3 3]
4,MT_HECVRP_C20_RC3_V5_4.json,2.020011,0.2605910301208496,"[ 4 14 23 19 18 15 20  8 17 13  7  2 22  5 16 21  0  9  0 11  2 10 12  0
  0  6  0  0  0  0  0]",[0 3 2 2 1 1 1 1 4 4 4 0 4 1 4 3 2 0 1 0 4 0 3 3 0 2 2 4 1 1 1]
5,MT_HECVRP_C20_RC3_V5_5.json,2.0377283,0.2580869197845459,"[19 16 13 10 12 18  6 17 21 15  8  9 14  4 23 22 11  1  0  0  7  2  0  5
  0 20  0  0  0  0  0]",[1 4 4 2 2 2 2 0 0 0 0 3 3 3 3 3 3 2 1 0 3 3 4 2 2 1 1 3 0 0 0]
6,MT_HECVRP_C20_RC3_V5_6.json,2.6298482,0.26540422439575195,"[16 22  4 12  7 19 20  9  8 17  6 18 14 13 15  5  0  0  0  0  0 23 21 11
 10  0  0  0  0  0  0]",[1 0 0 3 3 4 4 4 4 2 2 2 2 4 1 0 2 0 4 1 3 1 2 4 0 1 0 2 4 3 3]
7,MT_HECVRP_C20_RC3_V5_7.json,2.1810074,0.2670097351074219,"[ 5 18  6 10 22 17 13 19 11 14  8 20 21 15  9  7  4  0 23  0  0 12  0 16
  0  0  3  0  0  0  0  0]",[0 1 2 2 3 3 3 3 4 4 4 4 4 4 0 3 1 2 4 0 1 0 4 1 0 1 3 3 2 2 2 2]
8,MT_HECVRP_C20_RC3_V5_8.json,1.6680101,0.26778531074523926,"[10 23  9 19  8 21 11 18 15  5 12 16  7 17  6 13 22  0 20  0 14  3  4  0
  0  0  0  0  0  0  0  0]",[0 4 4 3 3 1 1 1 1 1 2 2 2 0 2 2 4 1 0 2 0 0 4 4 3 0 1 1 1 1 1 1]
9,MT_HECVRP_C20_RC3_V5_9.json,1.3957156,0.25290846824645996,"[10 23 22 12 21 11 19 20 13 17 16  4  5  8 15  9  7 18 14  6  0  0  0  0
  0  0  0  0  0  0]",[4 4 4 0 0 2 2 2 2 1 1 1 3 3 3 3 3 3 0 3 1 3 4 2 0 0 0 0 0 0]
