,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V5_0.json,2.6835592,0.4002685546875,"[ 5 18 20  7 11 16 15 10 12 19  8 21  9 14 13  0 23  4 22 17  1  0  0  0
  6  0  0]",[0 1 2 2 2 3 3 3 4 4 4 4 0 3 1 2 0 0 0 0 0 1 4 3 2 2 0]
1,MT_HECVRP_C20_RC3_V5_1.json,2.657116,0.15827322006225586,"[13 10 12  4 23  7 20 17 11 15 16 14 21 19  9  8 18  0  5  2  0  2  0  6
 22  0  0  0  0]",[0 1 2 2 2 3 3 3 3 4 4 0 4 2 1 0 1 3 0 0 1 4 2 3 1 3 1 0 4]
2,MT_HECVRP_C20_RC3_V5_2.json,2.7333534,0.15540623664855957,"[12 15  7 22  4 11  9 23 21 19 20  5 17 14  0 10  6  0  0 13  2  0  8 18
 16  0  0  0]",[0 1 1 1 2 2 3 3 4 4 4 3 1 2 4 0 1 1 3 0 0 2 4 0 3 4 3 0]
3,MT_HECVRP_C20_RC3_V5_3.json,3.3187664,0.1605989933013916,"[11 12 22 16 17 23 15  9  8 21  4 20 18 14  7  0 19  0  3  0  0  6 13  5
 10  0  0  3  0]",[0 1 1 2 2 3 3 3 4 4 4 4 2 0 3 1 2 4 2 0 3 1 0 1 2 0 2 1 1]
4,MT_HECVRP_C20_RC3_V5_4.json,2.7442677,0.16796493530273438,"[ 4 14 23 19 18 15 20 17  8 13  5 22  7 12  0 16  9  2 21  0  0  6  2 11
 10  0  0  0  0]",[0 1 2 2 3 3 3 4 4 4 3 0 4 1 2 4 0 0 1 1 3 2 4 2 1 2 0 1 4]
5,MT_HECVRP_C20_RC3_V5_5.json,2.5498853,0.15800714492797852,"[19 10 16 12 13  6 18 17 21 15  8  9 14  7  4 22 11 20  0  0  2  2  2 23
  5  0  0  0  0]",[0 1 1 2 2 2 3 3 3 3 4 4 4 2 4 4 0 1 3 1 4 0 2 1 0 1 2 0 4]
6,MT_HECVRP_C20_RC3_V5_6.json,2.9070594,0.15720224380493164,"[16 22 12  4  7  9 20  8 17  6 18 14 19 13  5  0  0 15  0  0  0 21 23 11
 10  0  0  0  0]",[0 1 1 2 2 3 3 3 3 4 4 4 0 3 1 2 4 0 1 0 3 0 2 4 1 0 4 2 1]
7,MT_HECVRP_C20_RC3_V5_7.json,2.8897212,0.15931248664855957,"[ 5 18  6 10 17 22 13 11 19 14  9  8  7 23  0  0  1  2  3 20 21 15  4 12
 16  0  0  0  0]",[0 1 2 2 3 3 3 4 4 4 3 0 2 1 4 3 0 1 2 3 3 0 3 2 1 0 1 2 3]
8,MT_HECVRP_C20_RC3_V5_8.json,3.0052264,0.16853785514831543,"[10 23  9 19  8 21 11 18 15  5 16 17 12 22 20 13  0  0  3  0  6  1  7  4
 14  0  0  0  0  3  0]",[0 1 1 2 2 3 3 3 3 4 4 4 0 3 1 0 0 2 1 4 0 3 2 0 4 2 1 3 4 0 0]
9,MT_HECVRP_C20_RC3_V5_9.json,2.16257,0.14646339416503906,"[23 10 22 12 21 11 19 20 13 17  4  8 14  5  6 16  7  0 18  0  0  0  0 15
  9  0  0]",[0 1 2 3 3 4 4 4 4 4 1 1 0 2 3 4 0 1 0 0 4 2 3 0 2 0 2]
