,name,cost,time,sequence,veh_list
0,MT_HECVRP_C20_RC3_V3_0.json,5.8917437,1.1739869117736816,"[13  5 18  0 23 17  6 22  4 14  0  9 21 12  8 19 10  0 20  7 15 11 16  0
  0  0  0]",[0 0 0 0 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0]
1,MT_HECVRP_C20_RC3_V3_1.json,5.9306774,0.9119009971618652,"[ 9  6 22 18 10  4 12  3 13 23 20 17  0 19  5  8 21 16  0  7 11 15 14  0
  0  0  0  0]",[2 2 2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0]
2,MT_HECVRP_C20_RC3_V3_2.json,6.002329,0.9194760322570801,"[14 13 16 18 10  0 15 12  7  0 22  4 11 23  9  0  8  6 17  5  0 21 19 20
  0  0  0  0]",[1 1 1 1 1 1 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 2 2 2]
3,MT_HECVRP_C20_RC3_V3_3.json,6.094949,0.8779513835906982,"[ 7 11 22 16 17 18 10 19  5 13  0 12 15 23  9 21  8  0  0 14  6 20  4  2
  0  0  0]",[0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1]
4,MT_HECVRP_C20_RC3_V3_4.json,5.7965736,0.9478788375854492,"[12 21 10 11  6  0  5  9 16  7 22 13  1  4 14 23 19  0 18 15 20  8 17  0
  0  0  0  0  0]",[2 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 2]
5,MT_HECVRP_C20_RC3_V3_5.json,6.3353634,0.9507389068603516,"[20 19 16 13 10  0  5  7 11  2 23 22  4 14  8  9 12 18  6 21 15 17  0  0
  0  0  0  0  0]",[2 2 2 2 2 2 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 1 2 0 1 0 1 0]
6,MT_HECVRP_C20_RC3_V3_6.json,5.9230747,0.8846435546875,"[13 16 12  4 22  0  5 10 15  0 11 21 23 18 14  2  7  9 20  8 17  6 19  0
  0  0  0]",[1 1 1 1 1 1 0 0 0 0 2 2 2 2 2 2 1 1 1 1 1 1 1 1 2 0 0]
7,MT_HECVRP_C20_RC3_V3_7.json,5.6745067,0.913092851638794,"[ 4 18 10  5  6  0 16 12  7  3 23 15 21 20  8  0 17 13 19 14 11  0 22  9
  0  0  0  0]",[1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 1]
8,MT_HECVRP_C20_RC3_V3_8.json,5.413577,0.8813691139221191,"[22  4 14 20  0 10 23  9 19  8 21 17 13 12  6  7 16  0  0 11 18 15  5  0
  0  0  0]",[2 2 2 2 2 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
9,MT_HECVRP_C20_RC3_V3_9.json,5.516242,0.925346851348877,"[18 10 22 23  9 15  8  0  7  6 14 12 21 11  3  5  4 16  0 19 20 13 17  0
  0  0  0  0]",[2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1]
